id,name,year,code,url,slug,location,sgl_draw_url,sgl_pdf_url,indoor_outdoor,surface,series_id,series_category_id,start_dtm,finish_dtm,sgl_draw_qty,dbl_draw_qty,prize_money,prize_currency,country_code
2000-M-DC-2000-G1-AO-M-UZB-CHN-01,"Group I, Asia/Oceania",2000,M-DC-2000-G1-AO-M-UZB-CHN-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G1-AO-M-UZB-CHN-01,,Kun Ming,,,Outdoor,Hard,dc,dc,20000128,20000130,,,,,CHN
2000-M-DC-2000-G2-AO-M-PAK-HKG-01,"Group II, Asia/Oceania",2000,M-DC-2000-G2-AO-M-PAK-HKG-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G2-AO-M-PAK-HKG-01,,Causeway Bay,,,Outdoor,Hard,dc,dc,20000128,20000130,,,,,HKG
2000-M-DC-2000-G1-AMN-M-BAH-PER-01,"Group I, American",2000,M-DC-2000-G1-AMN-M-BAH-PER-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G1-AMN-M-BAH-PER-01,,Lima,,,Outdoor,Clay,dc,dc,20000204,20000206,,,,,PER
2000-M-DC-2000-G1-AMN-M-CAN-CHI-01,"Group I, American",2000,M-DC-2000-G1-AMN-M-CAN-CHI-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G1-AMN-M-CAN-CHI-01,,Vina del Mar,,,Outdoor,Clay,dc,dc,20000204,20000206,,,,,CHI
2000-M-DC-2000-G1-AMN-M-COL-ECU-01,"Group I, American",2000,M-DC-2000-G1-AMN-M-COL-ECU-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G1-AMN-M-COL-ECU-01,,Bogota,,,Outdoor,Clay,dc,dc,20000204,20000206,,,,,COL
2000-M-DC-2000-G1-AO-M-KOR-JPN-01,"Group I, Asia/Oceania",2000,M-DC-2000-G1-AO-M-KOR-JPN-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G1-AO-M-KOR-JPN-01,,Kashimashi,,,Indoor,Carpet,dc,dc,20000204,20000206,,,,,JPN
2000-M-DC-2000-G1-AO-M-LBN-IND-01,"Group I, Asia/Oceania",2000,M-DC-2000-G1-AO-M-LBN-IND-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G1-AO-M-LBN-IND-01,,Lucknow,,,Outdoor,Grass,dc,dc,20000204,20000206,,,,,IND
2000-M-DC-2000-G1-AO-M-NZL-THA-01,"Group I, Asia/Oceania",2000,M-DC-2000-G1-AO-M-NZL-THA-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G1-AO-M-NZL-THA-01,,Timaru,,,Outdoor,Hard,dc,dc,20000204,20000206,,,,,NZL
2000-M-DC-2000-G1-EA-M-POR-UKR-01,"Group I, Euro/African",2000,M-DC-2000-G1-EA-M-POR-UKR-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G1-EA-M-POR-UKR-01,,Kiev,,,Indoor,Carpet,dc,dc,20000204,20000206,,,,,UKR
2000-M-DC-2000-G2-AMN-M-CRC-MEX-01,"Group II, American",2000,M-DC-2000-G2-AMN-M-CRC-MEX-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G2-AMN-M-CRC-MEX-01,,Escazu,,,Outdoor,Hard,dc,dc,20000204,20000206,,,,,CRC
2000-M-DC-2000-G2-AMN-M-ESA-PAR-01,"Group II, American",2000,M-DC-2000-G2-AMN-M-ESA-PAR-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G2-AMN-M-ESA-PAR-01,,San Salvador,,,Outdoor,Clay,dc,dc,20000204,20000206,,,,,ESA
2000-M-DC-2000-G2-AMN-M-GUA-CUB-01,"Group II, American",2000,M-DC-2000-G2-AMN-M-GUA-CUB-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G2-AMN-M-GUA-CUB-01,,Guatemala City,,,Outdoor,Hard,dc,dc,20000204,20000206,,,,,GUA
2000-M-DC-2000-G2-AMN-M-VEN-URU-01,"Group II, American",2000,M-DC-2000-G2-AMN-M-VEN-URU-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G2-AMN-M-VEN-URU-01,,Caracas,,,Outdoor,Hard,dc,dc,20000204,20000206,,,,,VEN
2000-M-DC-2000-G2-AO-M-INA-PHI-01,"Group II, Asia/Oceania",2000,M-DC-2000-G2-AO-M-INA-PHI-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G2-AO-M-INA-PHI-01,,Manila,,,Outdoor,Hard,dc,dc,20000204,20000206,,,,,PHI
2000-M-DC-2000-G2-AO-M-IRI-MAS-01,"Group II, Asia/Oceania",2000,M-DC-2000-G2-AO-M-IRI-MAS-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G2-AO-M-IRI-MAS-01,,Kuala Lumpur,,,Indoor,Hard,dc,dc,20000204,20000206,,,,,MAS
2000-M-DC-2000-G2-AO-M-TPE-KAZ-01,"Group II, Asia/Oceania",2000,M-DC-2000-G2-AO-M-TPE-KAZ-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G2-AO-M-TPE-KAZ-01,,Almaty,,,Indoor,Hard,dc,dc,20000204,20000206,,,,,KAZ
2000-M-DC-2000-WG-M-AUT-SVK-01,World Group,2000,M-DC-2000-WG-M-AUT-SVK-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-WG-M-AUT-SVK-01,,Bratislava,,,Indoor,Hard,dc,dc,20000204,20000206,,,,,SVK
2000-M-DC-2000-WG-M-BRA-FRA-01,World Group,2000,M-DC-2000-WG-M-BRA-FRA-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-WG-M-BRA-FRA-01,,Florianopolis,,,Outdoor,Clay,dc,dc,20000204,20000206,,,,,BRA
2000-M-DC-2000-WG-M-ESP-ITA-01,World Group,2000,M-DC-2000-WG-M-ESP-ITA-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-WG-M-ESP-ITA-01,,Murcia,,,Outdoor,Clay,dc,dc,20000204,20000206,,,,,ESP
2000-M-DC-2000-WG-M-GBR-CZE-01,World Group,2000,M-DC-2000-WG-M-GBR-CZE-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-WG-M-GBR-CZE-01,,Ostrava,,,Indoor,Clay,dc,dc,20000204,20000206,,,,,CZE
2000-M-DC-2000-WG-M-NED-GER-01,World Group,2000,M-DC-2000-WG-M-NED-GER-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-WG-M-NED-GER-01,,Leipzig,,,Indoor,Carpet,dc,dc,20000204,20000206,,,,,GER
2000-M-DC-2000-WG-M-RUS-BEL-01,World Group,2000,M-DC-2000-WG-M-RUS-BEL-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-WG-M-RUS-BEL-01,,Moscow,,,Indoor,Carpet,dc,dc,20000204,20000206,,,,,RUS
2000-M-DC-2000-WG-M-SUI-AUS-01,World Group,2000,M-DC-2000-WG-M-SUI-AUS-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-WG-M-SUI-AUS-01,,Zurich,,,Indoor,Carpet,dc,dc,20000204,20000206,,,,,SUI
2000-M-DC-2000-WG-M-USA-ZIM-01,World Group,2000,M-DC-2000-WG-M-USA-ZIM-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-WG-M-USA-ZIM-01,,Harare,,,Indoor,Hard,dc,dc,20000204,20000206,,,,,ZIM
2000-M-DC-2000-G2-AO-REL-IRI-PHI-01,"Group II, Asia/Oceania, Relegation Play-off",2000,M-DC-2000-G2-AO-REL-IRI-PHI-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G2-AO-REL-IRI-PHI-01,,Manilla,,,Outdoor,Clay,dc,dc,20000317,20000319,,,,,PHI
2000-M-DC-2000-G1-AMN-M-PER-ECU-01,"Group I, American",2000,M-DC-2000-G1-AMN-M-PER-ECU-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G1-AMN-M-PER-ECU-01,,Jesus Maria,,,Outdoor,Clay,dc,dc,20000406,20000408,,,,,PER
2000-M-DC-2000-G1-AMN-M-ARG-CHI-01,"Group I, American",2000,M-DC-2000-G1-AMN-M-ARG-CHI-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G1-AMN-M-ARG-CHI-01,,Santiago,,,Indoor,Hard,dc,dc,20000407,20000409,,,,,CHI
2000-M-DC-2000-G1-AO-M-IND-KOR-01,"Group I, Asia/Oceania",2000,M-DC-2000-G1-AO-M-IND-KOR-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G1-AO-M-IND-KOR-01,,New Delhi,,,Outdoor,Grass,dc,dc,20000407,20000409,,,,,IND
2000-M-DC-2000-G1-AO-M-UZB-NZL-01,"Group I, Asia/Oceania",2000,M-DC-2000-G1-AO-M-UZB-NZL-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G1-AO-M-UZB-NZL-01,,Tashkent,,,Indoor,Hard,dc,dc,20000407,20000409,,,,,UZB
2000-M-DC-2000-G1-AO-REL-JPN-LBN-01,"Group I, Asia/Oceania, Relegation Play-off",2000,M-DC-2000-G1-AO-REL-JPN-LBN-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G1-AO-REL-JPN-LBN-01,,Yokohama,,,Indoor,Carpet,dc,dc,20000407,20000409,,,,,JPN
2000-M-DC-2000-G1-AO-REL-THA-CHN-01,"Group I, Asia/Oceania, Relegation Play-off",2000,M-DC-2000-G1-AO-REL-THA-CHN-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G1-AO-REL-THA-CHN-01,,Tian Jin,,,Indoor,Hard,dc,dc,20000407,20000409,,,,,CHN
2000-M-DC-2000-G1-EA-M-BLR-RSA-01,"Group I, Euro/African",2000,M-DC-2000-G1-EA-M-BLR-RSA-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G1-EA-M-BLR-RSA-01,,Minsk,,,Indoor,Carpet,dc,dc,20000407,20000409,,,,,BLR
2000-M-DC-2000-G1-EA-M-ROU-HUN-01,"Group I, Euro/African",2000,M-DC-2000-G1-EA-M-ROU-HUN-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G1-EA-M-ROU-HUN-01,,Bucharest,,,Indoor,Carpet,dc,dc,20000407,20000409,,,,,ROU
2000-M-DC-2000-G1-EA-M-SWE-FIN-01,"Group I, Euro/African",2000,M-DC-2000-G1-EA-M-SWE-FIN-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G1-EA-M-SWE-FIN-01,,Helsinki,,,Indoor,Hard,dc,dc,20000407,20000409,,,,,FIN
2000-M-DC-2000-G1-EA-M-UKR-MAR-01,"Group I, Euro/African",2000,M-DC-2000-G1-EA-M-UKR-MAR-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G1-EA-M-UKR-MAR-01,,Casablanca,,,Outdoor,Clay,dc,dc,20000407,20000409,,,,,MAR
2000-M-DC-2000-G2-AMN-M-GUA-MEX-01,"Group II, American",2000,M-DC-2000-G2-AMN-M-GUA-MEX-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G2-AMN-M-GUA-MEX-01,,Guatemala City,,,Outdoor,Hard,dc,dc,20000407,20000409,,,,,GUA
2000-M-DC-2000-G2-AMN-M-VEN-PAR-01,"Group II, American",2000,M-DC-2000-G2-AMN-M-VEN-PAR-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G2-AMN-M-VEN-PAR-01,,Caracas,,,Outdoor,Hard,dc,dc,20000407,20000409,,,,,VEN
2000-M-DC-2000-G2-AMN-REL-CUB-CRC-01,"Group II, American, Relegation Play-off",2000,M-DC-2000-G2-AMN-REL-CUB-CRC-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G2-AMN-REL-CUB-CRC-01,,Escazu,,,Outdoor,Hard,dc,dc,20000407,20000409,,,,,CRC
2000-M-DC-2000-G2-AMN-REL-URU-ESA-01,"Group II, American, Relegation Play-off",2000,M-DC-2000-G2-AMN-REL-URU-ESA-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G2-AMN-REL-URU-ESA-01,,Montevideo T.C. Montevideo,,,Outdoor,Clay,dc,dc,20000407,20000409,,,,,URU
2000-M-DC-2000-G2-AO-M-MAS-INA-01,"Group II, Asia/Oceania",2000,M-DC-2000-G2-AO-M-MAS-INA-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G2-AO-M-MAS-INA-01,,Kuala Lumpur,,,Indoor,Hard,dc,dc,20000407,20000409,,,,,MAS
2000-M-DC-2000-G2-AO-M-PAK-TPE-01,"Group II, Asia/Oceania",2000,M-DC-2000-G2-AO-M-PAK-TPE-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G2-AO-M-PAK-TPE-01,,Tai-Chung,,,Outdoor,Clay,dc,dc,20000407,20000409,,,,,TPE
2000-M-DC-2000-G2-AO-REL-HKG-KAZ-01,"Group II, Asia/Oceania, Relegation Play-off",2000,M-DC-2000-G2-AO-REL-HKG-KAZ-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G2-AO-REL-HKG-KAZ-01,,Causeway Bay,,,Outdoor,Hard,dc,dc,20000407,20000409,,,,,HKG
2000-M-DC-2000-WG-M-ESP-RUS-01,World Group,2000,M-DC-2000-WG-M-ESP-RUS-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-WG-M-ESP-RUS-01,,Malaga,,,Outdoor,Clay,dc,dc,20000407,20000409,,,,,ESP
2000-M-DC-2000-WG-M-GER-AUS-01,World Group,2000,M-DC-2000-WG-M-GER-AUS-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-WG-M-GER-AUS-01,,North Adelaide,,,Outdoor,Grass,dc,dc,20000407,20000409,,,,,AUS
2000-M-DC-2000-WG-M-SVK-BRA-01,World Group,2000,M-DC-2000-WG-M-SVK-BRA-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-WG-M-SVK-BRA-01,,Rio De Janeiro,,,Outdoor,Clay,dc,dc,20000407,20000409,,,,,BRA
2000-M-DC-2000-WG-M-USA-CZE-01,World Group,2000,M-DC-2000-WG-M-USA-CZE-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-WG-M-USA-CZE-01,,CA,,,Indoor,Carpet,dc,dc,20000407,20000409,,,,,USA
2000-M-DC-2000-G2-EA-M-CIV-LTU-01,"Group II, Euro/African",2000,M-DC-2000-G2-EA-M-CIV-LTU-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G2-EA-M-CIV-LTU-01,,Siauliai,,,Indoor,Carpet,dc,dc,20000428,20000430,,,,,LTU
2000-M-DC-2000-G2-EA-M-CRO-LAT-01,"Group II, Euro/African",2000,M-DC-2000-G2-EA-M-CRO-LAT-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G2-EA-M-CRO-LAT-01,,Jurmala,,,Indoor,Carpet,dc,dc,20000428,20000430,,,,,LAT
2000-M-DC-2000-G2-EA-M-DEN-TUR-01,"Group II, Euro/African",2000,M-DC-2000-G2-EA-M-DEN-TUR-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G2-EA-M-DEN-TUR-01,,Istanbul,,,Outdoor,Hard,dc,dc,20000428,20000430,,,,,TUR
2000-M-DC-2000-G2-EA-M-EGY-SLO-01,"Group II, Euro/African",2000,M-DC-2000-G2-EA-M-EGY-SLO-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G2-EA-M-EGY-SLO-01,,Cairo,,,Outdoor,Clay,dc,dc,20000428,20000430,,,,,EGY
2000-M-DC-2000-G2-EA-M-EST-POL-01,"Group II, Euro/African",2000,M-DC-2000-G2-EA-M-EST-POL-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G2-EA-M-EST-POL-01,,Bytom,,,Outdoor,Clay,dc,dc,20000428,20000430,,,,,POL
2000-M-DC-2000-G2-EA-M-GRE-BUL-01,"Group II, Euro/African",2000,M-DC-2000-G2-EA-M-GRE-BUL-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G2-EA-M-GRE-BUL-01,,Sofia,,,Outdoor,Clay,dc,dc,20000428,20000430,,,,,BUL
2000-M-DC-2000-G2-EA-M-LUX-IRL-01,"Group II, Euro/African",2000,M-DC-2000-G2-EA-M-LUX-IRL-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G2-EA-M-LUX-IRL-01,,Mondorf-les-Bains,,,Outdoor,Clay,dc,dc,20000428,20000430,,,,,LUX
2000-M-DC-2000-G2-EA-M-NOR-ISR-01,"Group II, Euro/African",2000,M-DC-2000-G2-EA-M-NOR-ISR-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G2-EA-M-NOR-ISR-01,,Oslo,,,Outdoor,Clay,dc,dc,20000428,20000430,,,,,NOR
2000-M-DC-2000-G2-EA-M-CRO-IRL-01,"Group II, Euro/African",2000,M-DC-2000-G2-EA-M-CRO-IRL-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G2-EA-M-CRO-IRL-01,,IRL,,,Outdoor,Carpet,dc,dc,20000714,20000716,,,,,IRL
2000-M-DC-2000-WG-M-BRA-AUS-01,World Group,2000,M-DC-2000-WG-M-BRA-AUS-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-WG-M-BRA-AUS-01,,QLD,,,Outdoor,Grass,dc,dc,20000714,20000716,,,,,AUS
2000-M-DC-2000-WG-QR-GBR-ECU-01,"World Group, Qualifying Round",2000,M-DC-2000-WG-QR-GBR-ECU-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-WG-QR-GBR-ECU-01,,GBR,,,Outdoor,Grass,dc,dc,20000714,20000716,,,,,GBR
2000-M-DC-2000-WG-QR-UZB-NED-01,"World Group, Qualifying Round",2000,M-DC-2000-WG-QR-UZB-NED-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-WG-QR-UZB-NED-01,,Tashkent,,,Outdoor,Clay,dc,dc,20000714,20000716,,,,,UZB
2000-M-DC-2000-WG-QR-ZIM-ROU-01,"World Group, Qualifying Round",2000,M-DC-2000-WG-QR-ZIM-ROU-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-WG-QR-ZIM-ROU-01,,Harare,,,Indoor,Hard,dc,dc,20000714,20000716,,,,,ZIM
2000-M-DC-2000-G1-AMN-REL-ARG-CAN-01,"Group I, American, Relegation Play-off",2000,M-DC-2000-G1-AMN-REL-ARG-CAN-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G1-AMN-REL-ARG-CAN-01,,Montreal,,,Outdoor,Hard,dc,dc,20000721,20000723,,,,,CAN
2000-M-DC-2000-G1-AMN-REL-BAH-COL-01,"Group I, American, Relegation Play-off",2000,M-DC-2000-G1-AMN-REL-BAH-COL-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G1-AMN-REL-BAH-COL-01,,Nassau,,,Outdoor,Hard,dc,dc,20000721,20000723,,,,,BAH
2000-M-DC-2000-G2-AMN-M-VEN-MEX-01,"Group II, American",2000,M-DC-2000-G2-AMN-M-VEN-MEX-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G2-AMN-M-VEN-MEX-01,,Mexico City,,,Outdoor,Hard,dc,dc,20000721,20000723,,,,,MEX
2000-M-DC-2000-G2-EA-M-DEN-CIV-01,"Group II, Euro/African",2000,M-DC-2000-G2-EA-M-DEN-CIV-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G2-EA-M-DEN-CIV-01,,Rungsted Kyst,,,Outdoor,Clay,dc,dc,20000721,20000723,,,,,DEN
2000-M-DC-2000-G2-EA-M-GRE-NOR-01,"Group II, Euro/African",2000,M-DC-2000-G2-EA-M-GRE-NOR-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G2-EA-M-GRE-NOR-01,,Athens,,,Outdoor,Clay,dc,dc,20000721,20000723,,,,,GRE
2000-M-DC-2000-G2-EA-M-SLO-POL-01,"Group II, Euro/African",2000,M-DC-2000-G2-EA-M-SLO-POL-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G2-EA-M-SLO-POL-01,,Szczecin,,,Outdoor,Clay,dc,dc,20000721,20000723,,,,,POL
2000-M-DC-2000-G2-EA-REL-BUL-ISR-01,"Group II, Euro/African, Relegation Play-off",2000,M-DC-2000-G2-EA-REL-BUL-ISR-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G2-EA-REL-BUL-ISR-01,,Sofia,,,Outdoor,Clay,dc,dc,20000721,20000723,,,,,BUL
2000-M-DC-2000-G2-EA-REL-EGY-EST-01,"Group II, Euro/African, Relegation Play-off",2000,M-DC-2000-G2-EA-REL-EGY-EST-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G2-EA-REL-EGY-EST-01,,Tallin,,,Indoor,Carpet,dc,dc,20000721,20000723,,,,,EST
2000-M-DC-2000-G2-EA-REL-LAT-LUX-01,"Group II, Euro/African, Relegation Play-off",2000,M-DC-2000-G2-EA-REL-LAT-LUX-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G2-EA-REL-LAT-LUX-01,,Mondorf les Bains,,,Outdoor,Clay,dc,dc,20000721,20000723,,,,,LUX
2000-M-DC-2000-G2-EA-REL-TUR-LTU-01,"Group II, Euro/African, Relegation Play-off",2000,M-DC-2000-G2-EA-REL-TUR-LTU-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G2-EA-REL-TUR-LTU-01,,Izmir,,,Outdoor,Hard,dc,dc,20000721,20000723,,,,,TUR
2000-M-DC-2000-WG-M-USA-ESP-01,World Group,2000,M-DC-2000-WG-M-USA-ESP-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-WG-M-USA-ESP-01,,Santander,,,Outdoor,Clay,dc,dc,20000721,20000723,,,,,ESP
2000-M-DC-2000-WG-QR-FRA-AUT-01,"World Group, Qualifying Round",2000,M-DC-2000-WG-QR-FRA-AUT-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-WG-QR-FRA-AUT-01,,Rennes,,,Indoor,Carpet,dc,dc,20000721,20000723,,,,,FRA
2000-M-DC-2000-WG-QR-ITA-BEL-01,"World Group, Qualifying Round",2000,M-DC-2000-WG-QR-ITA-BEL-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-WG-QR-ITA-BEL-01,,Venice,,,Outdoor,Clay,dc,dc,20000721,20000723,,,,,ITA
2000-M-DC-2000-WG-QR-SUI-BLR-01,"World Group, Qualifying Round",2000,M-DC-2000-WG-QR-SUI-BLR-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-WG-QR-SUI-BLR-01,,St Gallen,,,Outdoor,Carpet,dc,dc,20000721,20000723,,,,,SUI
2000-M-DC-2000-WG-QR-SWE-IND-01,"World Group, Qualifying Round",2000,M-DC-2000-WG-QR-SWE-IND-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-WG-QR-SWE-IND-01,,Bastad,,,Outdoor,Clay,dc,dc,20000721,20000723,,,,,SWE
2000-M-DC-2000-G1-AMN-REL-ARG-COL-01,"Group I, American, Relegation Play-off",2000,M-DC-2000-G1-AMN-REL-ARG-COL-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G1-AMN-REL-ARG-COL-01,,Bogota,,,Outdoor,Clay,dc,dc,20001006,20001008,,,,,COL
2000-M-DC-2000-G1-AO-REL-CHN-LBN-01,"Group I, Asia/Oceania, Relegation Play-off",2000,M-DC-2000-G1-AO-REL-CHN-LBN-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G1-AO-REL-CHN-LBN-01,,Jounie,,,Indoor,Hard,dc,dc,20001006,20001008,,,,,LBN
2000-M-DC-2000-G1-EA-REL-FIN-HUN-01,"Group I, Euro/African, Relegation Play-off",2000,M-DC-2000-G1-EA-REL-FIN-HUN-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G1-EA-REL-FIN-HUN-01,,Helsinki,,,Indoor,Carpet,dc,dc,20001006,20001008,,,,,FIN
2000-M-DC-2000-G1-EA-REL-RSA-POR-01,"Group I, Euro/African, Relegation Play-off",2000,M-DC-2000-G1-EA-REL-RSA-POR-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G1-EA-REL-RSA-POR-01,,Maia,,,Outdoor,Clay,dc,dc,20001006,20001008,,,,,POR
2000-M-DC-2000-G2-AO-M-TPE-INA-01,"Group II, Asia/Oceania",2000,M-DC-2000-G2-AO-M-TPE-INA-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G2-AO-M-TPE-INA-01,,Jakarta,,,Outdoor,Hard,dc,dc,20001006,20001008,,,,,INA
2000-M-DC-2000-G2-EA-M-CRO-CIV-01,"Group II, Euro/African",2000,M-DC-2000-G2-EA-M-CRO-CIV-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G2-EA-M-CRO-CIV-01,,Rijeka,,,Indoor,Carpet,dc,dc,20001006,20001008,,,,,CRO
2000-M-DC-2000-G2-EA-M-SLO-GRE-01,"Group II, Euro/African",2000,M-DC-2000-G2-EA-M-SLO-GRE-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-G2-EA-M-SLO-GRE-01,,Athens,,,Outdoor,Clay,dc,dc,20001006,20001008,,,,,GRE
2000-M-DC-2000-WG-M-ESP-AUS-01,World Group,2000,M-DC-2000-WG-M-ESP-AUS-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2000-WG-M-ESP-AUS-01,,Barcelona,,,Indoor,Clay,dc,dc,20001208,20001210,,,,,ESP
2001-M-DC-2001-G1-AMN-M-BAH-PER-01,"Group I, American",2001,M-DC-2001-G1-AMN-M-BAH-PER-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2001-G1-AMN-M-BAH-PER-01,,Nassau,,,Outdoor,Hard,dc,dc,20010209,20010211,,,,,BAH
2001-M-DC-2001-G1-AMN-M-MEX-ARG-01,"Group I, American",2001,M-DC-2001-G1-AMN-M-MEX-ARG-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2001-G1-AMN-M-MEX-ARG-01,,Mendoza,,,Outdoor,Clay,dc,dc,20010209,20010211,,,,,ARG
2001-M-DC-2001-G1-AO-M-CHN-IND-01,"Group I, Asia/Oceania",2001,M-DC-2001-G1-AO-M-CHN-IND-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2001-G1-AO-M-CHN-IND-01,,Hebei,,,Indoor,Hard,dc,dc,20010209,20010211,,,,,CHN
2001-M-DC-2001-G1-AO-M-KOR-NZL-01,"Group I, Asia/Oceania",2001,M-DC-2001-G1-AO-M-KOR-NZL-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2001-G1-AO-M-KOR-NZL-01,,Seoul,,,Indoor,Carpet,dc,dc,20010209,20010211,,,,,KOR
